46,19,2350,11112, 다매체시대의비교문학,null,2,3,3,null
46,19,2350,11108, 동아시아문학으로문화읽기,null,1,3,3,null
46,19,2350,11108, 동아시아문학으로문화읽기,null,2,3,3,null
46,19,2350,11038, 디지털미디어시대의동아시아문자,null,1,3,3,null
46,19,2350,11038, 디지털미디어시대의동아시아문자,null,2,3,3,null
46,19,2350,10950, 디지털스토리텔링의이해,null,1,3,3,null
46,19,2350,10950, 디지털스토리텔링의이해,null,2,3,3,null
46,19,2350,10041, 문학과삶,null,1,3,3,null
46,19,2350,10041, 문학과삶,null,2,3,3,null
46,19,2350,10654, 문학과영화,null,1,3,3,null
46,19,2350,10654, 문학과영화,null,2,3,3,null
46,19,2350,11148, 문학으로보는사랑의역사,null,1,3,3,null
46,19,2350,11148, 문학으로보는사랑의역사,null,2,3,3,null
46,19,2350,11184, 문학으로함께배우는매체/이야기,null,1,3,3,null
46,19,2350,11184, 문학으로함께배우는매체/이야기,null,2,3,3,null
46,19,2350,11146, 문화로읽는현대시의세계,null,1,3,3,null
46,19,2350,11146, 문화로읽는현대시의세계,null,1,3,3,null
46,19,2350,11147, 사이언스픽션의이해,null,1,3,3,null
46,19,2350,11147, 사이언스픽션의이해,null,2,3,3,null
46,19,2350,11297, 생태와문학,null,1,3,3,null
46,19,2350,11297, 생태와문학,null,2,3,3,null
46,19,2350,10768, 신화·상상력·문화,null,1,3,3,null
46,19,2350,10768, 신화·상상력·문화,null,2,3,3,null
46,19,2350,11109, 여행문학과세계인식,null,1,3,3,null
46,19,2350,11109, 여행문학과세계인식,null,2,3,3,null
46,19,2350,10882, 인간과언어,null,1,3,3,null
46,19,2350,10882, 인간과언어,null,2,3,3,null
46,19,2350,11258, 자연과문학,null,1,3,3,null
46,19,2350,11258, 자연과문학,null,2,3,3,null
46,19,2350,10543, 한국현대시와삶읽기,null,1,3,3,null
46,19,2350,10543, 한국현대시와삶읽기,null,2,3,3,null
46,19,2350,11134, 현대영어권문학의동향,null,1,3,3,null
46,19,2350,11134, 현대영어권문학의동향,null,2,3,3,null
46,19,2350,10896, 환상문학의세계,null,1,3,3,null
46,19,2350,10896, 환상문학의세계,null,2,3,3,null
46,19,2350,11334, Critical and Creative Textual Studies,null,1,3,3,null
46,19,2350,11334, Critical and Creative Textual Studies,null,2,3,3,null
46,19,2350,11335, Technical Writing and Document Design in English,null,1,3,3,null
46,19,2350,11335, Technical Writing and Document Design in English,null,2,3,3,null
46,19,2351,11107, 21세기의예술과인간,null,1,3,3,null
46,19,2351,11107, 21세기의예술과인간,null,2,3,3,null
46,19,2351,11164, Contemporary Photography,null,1,3,3,null
46,19,2351,11164, Contemporary Photography,null,2,3,3,null
46,19,2351,10018, 국악의이해,null,1,3,3,null
46,19,2351,10018, 국악의이해,null,2,3,3,null
46,19,2351,10033, 동양미술의이해,null,1,3,3,null
46,19,2351,10033, 동양미술의이해,null,2,3,3,null
46,19,2351,10778, 디지털매체와예술,null,1,3,3,null
46,19,2351,10778, 디지털매체와예술,null,2,3,3,null
46,19,2351,10576, 무용의이해,null,1,3,3,null
46,19,2351,10576, 무용의이해,null,2,3,3,null
46,19,2351,11153, 문화콘텐츠기획의이해,null,1,3,3,null
46,19,2351,11153, 문화콘텐츠기획의이해,null,2,3,3,null
46,19,2351,11328, 미술로치유하는마음,null,1,3,3,null
46,19,2351,11328, 미술로치유하는마음,null,2,3,3,null
46,19,2351,11083, 미학과미술,null,1,3,3,null
46,19,2351,11083, 미학과미술,null,2,3,3,null
46,19,2351,11135, 사물과예술,null,1,3,3,null
46,19,2351,11135, 사물과예술,null,2,3,3,null
46,19,2351,11329, 색채의이해,null,1,3,3,null
46,19,2351,11329, 색채의이해,null,2,3,3,null
46,19,2351,10072, 서양미술의이해,null,1,3,3,null
46,19,2351,10072, 서양미술의이해,null,2,3,3,null
46,19,2351,10073, 서양음악의이해,null,1,3,3,null
46,19,2351,10073, 서양음악의이해,null,2,3,3,null
46,19,2351,11084, 시각문화로서미술작품읽기,null,1,3,3,null
46,19,2351,11084, 시각문화로서미술작품읽기,null,2,3,3,null
46,19,2351,10090, 여성과예술,null,1,3,3,null
46,19,2351,10090, 여성과예술,null,2,3,3,null
46,19,2351,11113, 여성의몸과창조적움직임,null,1,3,3,null
46,19,2351,11113, 여성의몸과창조적움직임,null,2,3,3,null
46,19,2351,10097, 연극의이론과실제,null,1,3,3,null
46,19,2351,10097, 연극의이론과실제,null,2,3,3,null
46,19,2351,11110, 예술가와그의시대,null,1,3,3,null
46,19,2351,11110, 예술가와그의시대,null,2,3,3,null
46,19,2351,10100, 예술과사상,null,1,3,3,null
46,19,2351,10100, 예술과사상,null,2,3,3,null
46,19,2351,11055, 옛시와그림의만남,null,1,3,3,null
46,19,2351,11055, 옛시와그림의만남,null,2,3,3,null
46,19,2351,11075, 창조와상상의기술,null,1,3,3,null
46,19,2351,11075, 창조와상상의기술,null,2,3,3,null
46,19,2351,11035," 퍼포먼스인문학:제의,놀이,연극",null,1,3,3,null
46,19,2351,11035," 퍼포먼스인문학:제의,놀이,연극",null,2,3,3,null
46,19,2351,10892," 표현,예술,그리고시대정신",null,1,3,3,null
46,19,2351,10892," 표현,예술,그리고시대정신",null,2,3,3,null
46,19,2351,10152, 한국미술의이해,null,1,3,3,null
46,19,2351,10152, 한국미술의이해,null,2,3,3,null
46,19,2351,11333," 한국사와상상력,스토리텔링",null,1,3,3,null
46,19,2351,11333," 한국사와상상력,스토리텔링",null,2,3,3,null
46,19,2351,10883, 한국의문화공간과예술,null,1,3,3,null
46,19,2351,10883, 한국의문화공간과예술,null,2,3,3,null
46,19,2351,10165, 현대미술사,null,1,3,3,null
46,19,2351,10165, 현대미술사,null,2,3,3,null
46,19,2351,11330, Reading American Popular Culture in the Digital Age,null,1,3,3,null
46,19,2351,11330, Reading American Popular Culture in the Digital Age,null,2,3,3,null
46,19,2351,11265, 음악과건강,null,1,3,3,null
46,19,2351,11265, 음악과건강,null,2,3,3,null
46,19,2351,11116, Introduction to World Music and Culture,null,1,3,3,null
46,19,2351,11116, Introduction to World Music and Culture,null,2,3,3,null
46,19,2352,11190, The Art of Thinking,null,1,3,3,null
46,19,2352,11190, The Art of Thinking,null,2,3,3,null
46,19,2352,10545, 근대일본과동아시아,null,1,3,3,null
46,19,2352,10545, 근대일본과동아시아,null,2,3,3,null
46,19,2352,11046, 동서양의인간이해,null,1,3,3,null
46,19,2352,11046, 동서양의인간이해,null,2,3,3,null
46,19,2352,10034, 동양철학의이해,null,1,3,3,null
46,19,2352,10034, 동양철학의이해,null,2,3,3,null
46,19,2352,10769, 모던/포스트모던문화읽기,null,1,3,3,null
46,19,2352,10769, 모던/포스트모던문화읽기,null,2,3,3,null
46,19,2352,11056, 문화로읽는한국사,null,1,3,3,null
46,19,2352,11056, 문화로읽는한국사,null,2,3,3,null
46,19,2352,11185, 문화와예술을통해본르네상스역사,null,1,3,3,null
46,19,2352,11185, 문화와예술을통해본르네상스역사,null,2,3,3,null
46,19,2352,10772, 여성과사회정의,null,1,3,3,null
46,19,2352,10772, 여성과사회정의,null,2,3,3,null
46,19,2352,11054, 연어프로젝트:한국여성나의뿌리를찾아서 ,null,1,3,3,null
46,19,2352,11054, 연어프로젝트:한국여성나의뿌리를찾아서 ,null,2,3,3,null
46,19,2352,10108, 인간과종교,null,1,3,3,null
46,19,2352,10108, 인간과종교,null,2,3,3,null
46,19,2352,11041, 인간과철학적사유,null,1,3,3,null
46,19,2352,11041, 인간과철학적사유,null,2,3,3,null
46,19,2352,11293, 인물로본중국의역사,null,1,3,3,null
46,19,2352,11293, 인물로본중국의역사,null,2,3,3,null
46,19,2352,10581, 인물로본한국사,null,1,3,3,null
46,19,2352,10581, 인물로본한국사,null,2,3,3,null
46,19,2352,11078, 젠더와역사,null,1,3,3,null
46,19,2352,11078, 젠더와역사,null,2,3,3,null
46,19,2352,10767, 종교와문화,null,1,3,3,null
46,19,2352,10767, 종교와문화,null,2,3,3,null
46,19,2352,11057, 주제로살펴보는서양근현대사,null,1,3,3,null
46,19,2352,11057, 주제로살펴보는서양근현대사,null,2,3,3,null
46,19,2352,10544, 중국의역사와문화,null,1,3,3,null
46,19,2352,10544, 중국의역사와문화,null,2,3,3,null
46,19,2352,11297, 질병치료와백신의역사,null,1,3,3,null
46,19,2352,11297, 질병치료와백신의역사,null,2,3,3,null
46,19,2352,11189, 철학의은유들,null,1,3,3,null
46,19,2352,11189, 철학의은유들,null,2,3,3,null
46,19,2352,11045, 패러다임전환과비판이론,null,1,3,3,null
46,19,2352,11045, 패러다임전환과비판이론,null,2,3,3,null
46,19,2352,10149, 한국근현대사 ,null,1,3,3,null
46,19,2352,10149, 한국근현대사 ,null,2,3,3,null
46,19,2352,11058, 한국사의새로운이해,null,1,3,3,null
46,19,2352,11058, 한국사의새로운이해,null,2,3,3,null
46,19,2352,11186, Evolutionary Origin of Humans,null,1,3,3,null
46,19,2352,11186, Evolutionary Origin of Humans,null,2,3,3,null
46,19,2352,11295, 인공지능시대의과학과종교,null,1,3,3,null
46,19,2352,11295, 인공지능시대의과학과종교,null,2,3,3,null
46,19,2353,11360,ICT융합복지와법,null,1,3,3,null
46,19,2353,11360,ICT융합복지와법,null,1,3,3,null
46,19,2353,10011, 가족건강과간호,null,1,3,3,null
46,19,2353,10011, 가족건강과간호,null,2,3,3,null
46,19,2353,10932, 건축으로읽는사회문화사,null,1,3,3,null
46,19,2353,10932, 건축으로읽는사회문화사,null,2,3,3,null
46,19,2353,10013, 경영과사회,null,1,3,3,null
46,19,2353,10013, 경영과사회,null,2,3,3,null
46,19,2353,11068, 글로벌사회변동과쟁점지역연구,null,1,3,3,null
46,19,2353,11068, 글로벌사회변동과쟁점지역연구,null,2,3,3,null
46,19,2353,10913, 글로벌시대의다문화사회,null,1,3,3,null
46,19,2353,10913, 글로벌시대의다문화사회,null,2,3,3,null
46,19,2353,10914, 글로벌시대의아시아여성,null,1,3,3,null
46,19,2353,10914, 글로벌시대의아시아여성,null,2,3,3,null
46,19,2353,10091, 노동과젠더,null,1,3,3,null
46,19,2353,10091, 노동과젠더,null,2,3,3,null
46,19,2353,11332, 도시공간문화로읽는한국사,null,1,3,3,null
46,19,2353,11332, 도시공간문화로읽는한국사,null,2,3,3,null
46,19,2353,10886, 동양고전의현대적이해,null,1,3,3,null
46,19,2353,10886, 동양고전의현대적이해,null,2,3,3,null
46,19,2353,11292, 모방과인간,null,1,3,3,null
46,19,2353,11292, 모방과인간,null,2,3,3,null
46,19,2353,11193, 법과젠더,null,1,3,3,null
46,19,2353,11193, 법과젠더,null,2,3,3,null
46,19,2353,10549, 북한정치의이해,null,1,3,3,null
46,19,2353,10549, 북한정치의이해,null,2,3,3,null
46,19,2353,10548, 북한주민의문화와생활,null,1,3,3,null
46,19,2353,10548, 북한주민의문화와생활,null,2,3,3,null
46,19,2353,10929, 브레인스펙트럼,null,1,3,3,null
46,19,2353,10929, 브레인스펙트럼,null,2,3,3,null
46,19,2353,10573, 생명윤리와법,null,1,3,3,null
46,19,2353,10573, 생명윤리와법,null,2,3,3,null
46,19,2353,10074, 성문화연구,null,1,3,3,null
46,19,2353,10074, 성문화연구,null,2,3,3,null
46,19,2353,10081, 시민생활과법,null,1,3,3,null
46,19,2353,10081, 시민생활과법,null,2,3,3,null
46,19,2353,10094, 여성학,null,1,3,3,null
46,19,2353,10094, 여성학,null,2,3,3,null
46,19,2353,11089, 여행과지리:글로벌화의지역탐색,null,1,3,3,null
46,19,2353,11089, 여행과지리:글로벌화의지역탐색,null,2,3,3,null
46,19,2353,10908, 영상이미지와젠더,null,1,3,3,null
46,19,2353,10908, 영상이미지와젠더,null,2,3,3,null
46,19,2353,10904, 우리사회의문제와쟁점찾기,null,1,3,3,null
46,19,2353,10904, 우리사회의문제와쟁점찾기,null,2,3,3,null
46,19,2353,10109, 인간발달과가족,null,1,3,3,null
46,19,2353,10109, 인간발달과가족,null,2,3,3,null
46,19,2353,10903, 인간발달과문화의다양성,null,1,3,3,null
46,19,2353,10903, 인간발달과문화의다양성,null,2,3,3,null
46,19,2353,11114, 인간은왜춤을추는가,null,1,3,3,null
46,19,2353,11114, 인간은왜춤을추는가,null,2,3,3,null
46,19,2353,11103, 인터넷과법,null,1,3,3,null
46,19,2353,11103, 인터넷과법,null,2,3,3,null
46,19,2353,11104, 죄와벌,null,1,3,3,null
46,19,2353,11104, 죄와벌,null,2,3,3,null
46,19,2353,10905, 지구촌의사회복지,null,1,3,3,null
46,19,2353,10905, 지구촌의사회복지,null,2,3,3,null
46,19,2353,11105, 직업세계와법,null,1,3,3,null
46,19,2353,11105, 직업세계와법,null,2,3,3,null
46,19,2353,11039, 키워드로읽는중국문화,null,1,3,3,null
46,19,2353,11039, 키워드로읽는중국문화,null,2,3,3,null
46,19,2353,10887, 현대중국의사회와문화,null,1,3,3,null
46,19,2353,10887, 현대중국의사회와문화,null,2,3,3,null
46,19,2353,11162, Middle Eastern Political Theology: Religious Sources,null,1,3,3,null
46,19,2353,11162, Middle Eastern Political Theology: Religious Sources,null,2,3,3,null
46,19,2353,11259, SDGs시대글로벌보건협력:개발도상국의보건의료현황과국제사회의지원,null,1,3,3,null
46,19,2353,11259, SDGs시대글로벌보건협력:개발도상국의보건의료현황과국제사회의지원,null,2,3,3,null
46,19,2353,11161, Social and Cultural Impact of Video Games,null,1,3,3,null
46,19,2353,11161, Social and Cultural Impact of Video Games,null,2,3,3,null
46,19,2353,11296, 청춘의아픔과치유:행복인문학,null,1,3,3,null
46,19,2353,11296, 청춘의아픔과치유:행복인문학,null,2,3,3,null
46,19,2353,10181, 환경과인간,null,1,3,3,null
46,19,2353,10181, 환경과인간,null,2,3,3,null
46,19,2353,11188, Introduction to Ethnic Conflict and Management,null,1,3,3,null
46,19,2353,11188, Introduction to Ethnic Conflict and Management,null,2,3,3,null
46,19,2353,11163, Literacy in the 21st Century,null,1,3,3,null
46,19,2353,11163, Literacy in the 21st Century,null,2,3,3,null
46,19,2353,10949, 국제구호와개발협력,null,1,3,3,null
46,19,2353,10949, 국제구호와개발협력,null,2,3,3,null
46,19,2353,11106, 글로벌시민의이해와리더십,null,1,3,3,null
46,19,2353,11106, 글로벌시민의이해와리더십,null,2,3,3,null
46,19,2353,10933, 대학생의성건강,null,1,3,3,null
46,19,2353,10933, 대학생의성건강,null,2,3,3,null
46,19,2353,11308, 데이터로고전읽기,null,1,3,3,null
46,19,2353,11308, 데이터로고전읽기,null,2,3,3,null
46,19,2353,11079, 장애와사회,null,1,3,3,null
46,19,2353,11079, 장애와사회,null,2,3,3,null
46,19,2354,11154, 사물인터넷개론,null,1,3,3,null
46,19,2354,11154, 사물인터넷개론,null,2,3,3,null
46,19,2354,10556, 인터넷과소셜컴퓨팅,null,1,3,3,null
46,19,2354,10556, 인터넷과소셜컴퓨팅,null,2,3,3,null
46,19,2354,11160, 정보기술과미래사회,null,1,3,3,null
46,19,2354,11160, 정보기술과미래사회,null,2,3,3,null
46,19,2354,10123, 정보사회와인터넷윤리,null,1,3,3,null
46,19,2354,10123, 정보사회와인터넷윤리,null,2,3,3,null
46,19,2354,10930, Behavior of Animals,null,1,3,3,null
46,19,2354,10930, Behavior of Animals,null,2,3,3,null
46,19,2354,11111, SF영화로배우는철학,null,1,3,3,null
46,19,2354,11111, SF영화로배우는철학,null,2,3,3,null
46,19,2354,11155, 과학과허구,null,1,3,3,null
46,19,2354,11155, 과학과허구,null,2,3,3,null
46,19,2354,11101, 과학과문화의커뮤니케이션,null,1,3,3,null
46,19,2354,11101, 과학과문화의커뮤니케이션,null,2,3,3,null
46,19,2354,11043, 글로벌사회의기록과정보,null,1,3,3,null
46,19,2354,11043, 글로벌사회의기록과정보,null,2,3,3,null
46,19,2354,10776, 글로벌시민을위한과학소양,null,1,3,3,null
46,19,2354,10776, 글로벌시민을위한과학소양,null,2,3,3,null
46,19,2354,11044, 디지털네이티브와검색엔진,null,1,3,3,null
46,19,2354,11044, 디지털네이티브와검색엔진,null,2,3,3,null
46,19,2354,11152, 모바일멀티미디어프로그래밍,null,1,3,3,null
46,19,2354,11152, 모바일멀티미디어프로그래밍,null,2,3,3,null
46,19,2354,10559, 미래를위한환경의이해,null,1,3,3,null
46,19,2354,10559, 미래를위한환경의이해,null,2,3,3,null
46,19,2354,11191, 식물의모든것,null,1,3,3,null
46,19,2354,11191, 식물의모든것,null,2,3,3,null
46,19,2354,10052, 약과건강,null,1,3,3,null
46,19,2354,10052, 약과건강,null,2,3,3,null
46,19,2354,11102," 에너지의이해,이용,실천",null,1,3,3,null
46,19,2354,11102," 에너지의이해,이용,실천",null,2,3,3,null
46,19,2354,11257, 에피소드로보는과학철학,null,1,3,3,null
46,19,2354,11257, 에피소드로보는과학철학,null,2,3,3,null
46,19,2354,10910, 위험판단심리학,null,1,3,3,null
46,19,2354,10910, 위험판단심리학,null,2,3,3,null
46,19,2354,10104, 응용통계입문,null,1,3,3,null
46,19,2354,10104, 응용통계입문,null,2,3,3,null
46,19,2354,11336, 인공지능과인간,null,1,3,3,null
46,19,2354,11336, 인공지능과인간,null,2,3,3,null
46,19,2354,11261, 인공지능시대의정보산업이해,null,1,3,3,null
46,19,2354,11261, 인공지능시대의정보산업이해,null,2,3,3,null
46,19,2354,11156," 자연과의대화,환경생태",null,1,3,3,null
46,19,2354,11156," 자연과의대화,환경생태",null,2,3,3,null
46,19,2354,11096, 정보화사회와통계,null,1,3,3,null
46,19,2354,11096, 정보화사회와통계,null,2,3,3,null
46,19,2354,10135, 지구의역사,null,1,3,3,null
46,19,2354,10135, 지구의역사,null,2,3,3,null
46,19,2354,11042, 컴퓨터와마음,null,1,3,3,null
46,19,2354,11042, 컴퓨터와마음,null,2,3,3,null
46,19,2354,11145, 크리에이티브컴퓨팅,null,1,3,3,null
